date,product_id,product_name,category,opening_stock,stock_received,units_sold,closing_stock,reorder_point,lead_time_days,stock_status
2024-12-01,P001,Wireless Mouse,Electronics,190,0,16,174,50,7,In Stock
2024-12-02,P001,Wireless Mouse,Electronics,174,0,22,152,50,7,In Stock
2024-12-03,P001,Wireless Mouse,Electronics,152,0,12,140,50,7,In Stock
2024-12-04,P001,Wireless Mouse,Electronics,140,0,22,118,50,7,In Stock
2024-12-05,P001,Wireless Mouse,Electronics,118,0,16,102,50,7,In Stock
2024-12-06,P001,Wireless Mouse,Electronics,102,0,22,80,50,7,In Stock
2024-12-07,P001,Wireless Mouse,Electronics,80,0,23,57,50,7,Reorder Soon
2024-12-08,P001,Wireless Mouse,Electronics,57,162,23,196,50,7,In Stock
2024-12-09,P001,Wireless Mouse,Electronics,196,0,23,173,50,7,In Stock
2024-12-10,P001,Wireless Mouse,Electronics,173,0,25,148,50,7,In Stock
2024-12-11,P001,Wireless Mouse,Electronics,148,0,19,129,50,7,In Stock
2024-12-12,P001,Wireless Mouse,Electronics,129,0,23,106,50,7,In Stock
2024-12-13,P001,Wireless Mouse,Electronics,106,0,19,87,50,7,In Stock
2024-12-14,P001,Wireless Mouse,Electronics,87,0,23,64,50,7,Reorder Soon
2024-12-15,P001,Wireless Mouse,Electronics,64,168,25,207,50,7,In Stock
2024-12-16,P001,Wireless Mouse,Electronics,207,0,18,189,50,7,In Stock
2024-12-17,P001,Wireless Mouse,Electronics,189,0,20,169,50,7,In Stock
2024-12-18,P001,Wireless Mouse,Electronics,169,0,20,149,50,7,In Stock
2024-12-19,P001,Wireless Mouse,Electronics,149,0,20,129,50,7,In Stock
2024-12-20,P001,Wireless Mouse,Electronics,129,0,21,108,50,7,In Stock
2024-12-21,P001,Wireless Mouse,Electronics,108,0,18,90,50,7,In Stock
2024-12-22,P001,Wireless Mouse,Electronics,90,0,24,66,50,7,Reorder Soon
2024-12-23,P001,Wireless Mouse,Electronics,66,147,23,190,50,7,In Stock
2024-12-24,P001,Wireless Mouse,Electronics,190,0,27,163,50,7,In Stock
2024-12-25,P001,Wireless Mouse,Electronics,163,0,31,132,50,7,In Stock
2024-12-26,P001,Wireless Mouse,Electronics,132,0,17,115,50,7,In Stock
2024-12-27,P001,Wireless Mouse,Electronics,115,0,23,92,50,7,In Stock
2024-12-28,P001,Wireless Mouse,Electronics,92,0,18,74,50,7,Reorder Soon
2024-12-29,P001,Wireless Mouse,Electronics,74,158,26,206,50,7,In Stock
2024-12-30,P001,Wireless Mouse,Electronics,206,0,16,190,50,7,In Stock
2024-12-31,P001,Wireless Mouse,Electronics,190,0,26,164,50,7,In Stock
2025-01-01,P001,Wireless Mouse,Electronics,164,0,29,135,50,7,In Stock
2025-01-02,P001,Wireless Mouse,Electronics,135,0,17,118,50,7,In Stock
2025-01-03,P001,Wireless Mouse,Electronics,118,0,21,97,50,7,In Stock
2025-01-04,P001,Wireless Mouse,Electronics,97,0,21,76,50,7,In Stock
2025-01-05,P001,Wireless Mouse,Electronics,76,0,23,53,50,7,Reorder Soon
2025-01-06,P001,Wireless Mouse,Electronics,53,166,24,195,50,7,In Stock
2025-01-07,P001,Wireless Mouse,Electronics,195,0,13,182,50,7,In Stock
2025-01-08,P001,Wireless Mouse,Electronics,182,0,25,157,50,7,In Stock
2025-01-09,P001,Wireless Mouse,Electronics,157,0,15,142,50,7,In Stock
2025-01-10,P001,Wireless Mouse,Electronics,142,0,31,111,50,7,In Stock
2025-01-11,P001,Wireless Mouse,Electronics,111,0,21,90,50,7,In Stock
2025-01-12,P001,Wireless Mouse,Electronics,90,0,22,68,50,7,Reorder Soon
2025-01-13,P001,Wireless Mouse,Electronics,68,142,18,192,50,7,In Stock
2025-01-14,P001,Wireless Mouse,Electronics,192,0,37,155,50,7,In Stock
2025-01-15,P001,Wireless Mouse,Electronics,155,0,18,137,50,7,In Stock
2025-01-16,P001,Wireless Mouse,Electronics,137,0,23,114,50,7,In Stock
2025-01-17,P001,Wireless Mouse,Electronics,114,0,25,89,50,7,In Stock
2025-01-18,P001,Wireless Mouse,Electronics,89,0,25,64,50,7,Reorder Soon
2025-01-19,P001,Wireless Mouse,Electronics,64,151,23,192,50,7,In Stock
2025-01-20,P001,Wireless Mouse,Electronics,192,0,21,171,50,7,In Stock
2025-01-21,P001,Wireless Mouse,Electronics,171,0,17,154,50,7,In Stock
2025-01-22,P001,Wireless Mouse,Electronics,154,0,27,127,50,7,In Stock
2025-01-23,P001,Wireless Mouse,Electronics,127,0,22,105,50,7,In Stock
2025-01-24,P001,Wireless Mouse,Electronics,105,0,21,84,50,7,In Stock
2025-01-25,P001,Wireless Mouse,Electronics,84,0,18,66,50,7,Reorder Soon
2025-01-26,P001,Wireless Mouse,Electronics,66,160,22,204,50,7,In Stock
2025-01-27,P001,Wireless Mouse,Electronics,204,0,21,183,50,7,In Stock
2025-01-28,P001,Wireless Mouse,Electronics,183,0,39,144,50,7,In Stock
2025-01-29,P001,Wireless Mouse,Electronics,144,0,21,123,50,7,In Stock
2025-01-30,P001,Wireless Mouse,Electronics,123,0,21,102,50,7,In Stock
2025-01-31,P001,Wireless Mouse,Electronics,102,0,18,84,50,7,In Stock
2025-02-01,P001,Wireless Mouse,Electronics,84,0,20,64,50,7,Reorder Soon
2025-02-02,P001,Wireless Mouse,Electronics,64,150,24,190,50,7,In Stock
2025-02-03,P001,Wireless Mouse,Electronics,190,0,15,175,50,7,In Stock
2025-02-04,P001,Wireless Mouse,Electronics,175,0,28,147,50,7,In Stock
2025-02-05,P001,Wireless Mouse,Electronics,147,0,21,126,50,7,In Stock
2025-02-06,P001,Wireless Mouse,Electronics,126,0,18,108,50,7,In Stock
2025-02-07,P001,Wireless Mouse,Electronics,108,0,23,85,50,7,In Stock
2025-02-08,P001,Wireless Mouse,Electronics,85,0,26,59,50,7,Reorder Soon
2025-02-09,P001,Wireless Mouse,Electronics,59,160,18,201,50,7,In Stock
2025-02-10,P001,Wireless Mouse,Electronics,201,0,22,179,50,7,In Stock
2025-02-11,P001,Wireless Mouse,Electronics,179,0,25,154,50,7,In Stock
2025-02-12,P001,Wireless Mouse,Electronics,154,0,20,134,50,7,In Stock
2025-02-13,P001,Wireless Mouse,Electronics,134,0,22,112,50,7,In Stock
2025-02-14,P001,Wireless Mouse,Electronics,112,0,22,90,50,7,In Stock
2025-02-15,P001,Wireless Mouse,Electronics,90,0,18,72,50,7,Reorder Soon
2025-02-16,P001,Wireless Mouse,Electronics,72,165,28,209,50,7,In Stock
2025-02-17,P001,Wireless Mouse,Electronics,209,0,22,187,50,7,In Stock
2025-02-18,P001,Wireless Mouse,Electronics,187,0,14,173,50,7,In Stock
2025-02-19,P001,Wireless Mouse,Electronics,173,0,21,152,50,7,In Stock
2025-02-20,P001,Wireless Mouse,Electronics,152,0,21,131,50,7,In Stock
2025-02-21,P001,Wireless Mouse,Electronics,131,0,12,119,50,7,In Stock
2025-02-22,P001,Wireless Mouse,Electronics,119,0,28,91,50,7,In Stock
2025-02-23,P001,Wireless Mouse,Electronics,91,0,21,70,50,7,Reorder Soon
2025-02-24,P001,Wireless Mouse,Electronics,70,0,18,52,50,7,Reorder Soon
2025-02-25,P001,Wireless Mouse,Electronics,52,176,26,202,50,7,In Stock
2025-02-26,P001,Wireless Mouse,Electronics,202,0,20,182,50,7,In Stock
2025-02-27,P001,Wireless Mouse,Electronics,182,0,22,160,50,7,In Stock
2025-02-28,P001,Wireless Mouse,Electronics,160,0,21,139,50,7,In Stock
2025-03-01,P001,Wireless Mouse,Electronics,139,0,24,115,50,7,In Stock
2025-03-02,P001,Wireless Mouse,Electronics,115,0,26,89,50,7,In Stock
2025-03-03,P001,Wireless Mouse,Electronics,89,0,25,64,50,7,Reorder Soon
2025-03-04,P001,Wireless Mouse,Electronics,64,153,20,197,50,7,In Stock
2025-03-05,P001,Wireless Mouse,Electronics,197,0,22,175,50,7,In Stock
2025-03-06,P001,Wireless Mouse,Electronics,175,0,22,153,50,7,In Stock
2025-03-07,P001,Wireless Mouse,Electronics,153,0,23,130,50,7,In Stock
2025-03-08,P001,Wireless Mouse,Electronics,130,0,25,105,50,7,In Stock
2025-03-09,P001,Wireless Mouse,Electronics,105,0,17,88,50,7,In Stock
2025-03-10,P001,Wireless Mouse,Electronics,88,0,22,66,50,7,Reorder Soon
2025-03-11,P001,Wireless Mouse,Electronics,66,166,24,208,50,7,In Stock
2025-03-12,P001,Wireless Mouse,Electronics,208,0,20,188,50,7,In Stock
2025-03-13,P001,Wireless Mouse,Electronics,188,0,21,167,50,7,In Stock
2025-03-14,P001,Wireless Mouse,Electronics,167,0,18,149,50,7,In Stock
2025-03-15,P001,Wireless Mouse,Electronics,149,0,23,126,50,7,In Stock
2025-03-16,P001,Wireless Mouse,Electronics,126,0,16,110,50,7,In Stock
2025-03-17,P001,Wireless Mouse,Electronics,110,0,21,89,50,7,In Stock
2025-03-18,P001,Wireless Mouse,Electronics,89,0,21,68,50,7,Reorder Soon
2025-03-19,P001,Wireless Mouse,Electronics,68,148,25,191,50,7,In Stock
2025-03-20,P001,Wireless Mouse,Electronics,191,0,18,173,50,7,In Stock
2025-03-21,P001,Wireless Mouse,Electronics,173,0,23,150,50,7,In Stock
2025-03-22,P001,Wireless Mouse,Electronics,150,0,21,129,50,7,In Stock
2025-03-23,P001,Wireless Mouse,Electronics,129,0,17,112,50,7,In Stock
2025-03-24,P001,Wireless Mouse,Electronics,112,0,20,92,50,7,In Stock
2025-03-25,P001,Wireless Mouse,Electronics,92,0,22,70,50,7,Reorder Soon
2025-03-26,P001,Wireless Mouse,Electronics,70,150,25,195,50,7,In Stock
2025-03-27,P001,Wireless Mouse,Electronics,195,0,19,176,50,7,In Stock
2025-03-28,P001,Wireless Mouse,Electronics,176,0,16,160,50,7,In Stock
2025-03-29,P001,Wireless Mouse,Electronics,160,0,23,137,50,7,In Stock
2025-03-30,P001,Wireless Mouse,Electronics,137,0,29,108,50,7,In Stock
2025-03-31,P001,Wireless Mouse,Electronics,108,0,29,79,50,7,In Stock
2025-04-01,P001,Wireless Mouse,Electronics,79,0,17,62,50,7,Reorder Soon
2025-04-02,P001,Wireless Mouse,Electronics,62,149,18,193,50,7,In Stock
2025-04-03,P001,Wireless Mouse,Electronics,193,0,23,170,50,7,In Stock
2025-04-04,P001,Wireless Mouse,Electronics,170,0,20,150,50,7,In Stock
2025-04-05,P001,Wireless Mouse,Electronics,150,0,27,123,50,7,In Stock
2025-04-06,P001,Wireless Mouse,Electronics,123,0,19,104,50,7,In Stock
2025-04-07,P001,Wireless Mouse,Electronics,104,0,26,78,50,7,In Stock
2025-04-08,P001,Wireless Mouse,Electronics,78,0,21,57,50,7,Reorder Soon
2025-04-09,P001,Wireless Mouse,Electronics,57,155,22,190,50,7,In Stock
2025-04-10,P001,Wireless Mouse,Electronics,190,0,21,169,50,7,In Stock
2025-04-11,P001,Wireless Mouse,Electronics,169,0,21,148,50,7,In Stock
2025-04-12,P001,Wireless Mouse,Electronics,148,0,22,126,50,7,In Stock
2025-04-13,P001,Wireless Mouse,Electronics,126,0,23,103,50,7,In Stock
2025-04-14,P001,Wireless Mouse,Electronics,103,0,32,71,50,7,Reorder Soon
2025-04-15,P001,Wireless Mouse,Electronics,71,162,23,210,50,7,In Stock
2025-04-16,P001,Wireless Mouse,Electronics,210,0,18,192,50,7,In Stock
2025-04-17,P001,Wireless Mouse,Electronics,192,0,25,167,50,7,In Stock
2025-04-18,P001,Wireless Mouse,Electronics,167,0,23,144,50,7,In Stock
2025-04-19,P001,Wireless Mouse,Electronics,144,0,25,119,50,7,In Stock
2025-04-20,P001,Wireless Mouse,Electronics,119,0,24,95,50,7,In Stock
2025-04-21,P001,Wireless Mouse,Electronics,95,0,23,72,50,7,Reorder Soon
2025-04-22,P001,Wireless Mouse,Electronics,72,145,23,194,50,7,In Stock
2025-04-23,P001,Wireless Mouse,Electronics,194,0,16,178,50,7,In Stock
2025-04-24,P001,Wireless Mouse,Electronics,178,0,24,154,50,7,In Stock
2025-04-25,P001,Wireless Mouse,Electronics,154,0,19,135,50,7,In Stock
2025-04-26,P001,Wireless Mouse,Electronics,135,0,21,114,50,7,In Stock
2025-04-27,P001,Wireless Mouse,Electronics,114,0,23,91,50,7,In Stock
2025-04-28,P001,Wireless Mouse,Electronics,91,0,28,63,50,7,Reorder Soon
2025-04-29,P001,Wireless Mouse,Electronics,63,146,18,191,50,7,In Stock
2025-04-30,P001,Wireless Mouse,Electronics,191,0,22,169,50,7,In Stock
2025-05-01,P001,Wireless Mouse,Electronics,169,0,21,148,50,7,In Stock
2025-05-02,P001,Wireless Mouse,Electronics,148,0,25,123,50,7,In Stock
2025-05-03,P001,Wireless Mouse,Electronics,123,0,22,101,50,7,In Stock
2025-05-04,P001,Wireless Mouse,Electronics,101,0,24,77,50,7,In Stock
2025-05-05,P001,Wireless Mouse,Electronics,77,0,18,59,50,7,Reorder Soon
2025-05-06,P001,Wireless Mouse,Electronics,59,176,26,209,50,7,In Stock
2025-05-07,P001,Wireless Mouse,Electronics,209,0,17,192,50,7,In Stock
2025-05-08,P001,Wireless Mouse,Electronics,192,0,24,168,50,7,In Stock
2025-05-09,P001,Wireless Mouse,Electronics,168,0,23,145,50,7,In Stock
2025-05-10,P001,Wireless Mouse,Electronics,145,0,24,121,50,7,In Stock
2025-05-11,P001,Wireless Mouse,Electronics,121,0,35,86,50,7,In Stock
2025-05-12,P001,Wireless Mouse,Electronics,86,0,24,62,50,7,Reorder Soon
2025-05-13,P001,Wireless Mouse,Electronics,62,168,20,210,50,7,In Stock
2025-05-14,P001,Wireless Mouse,Electronics,210,0,27,183,50,7,In Stock
2025-05-15,P001,Wireless Mouse,Electronics,183,0,27,156,50,7,In Stock
2025-05-16,P001,Wireless Mouse,Electronics,156,0,23,133,50,7,In Stock
2025-05-17,P001,Wireless Mouse,Electronics,133,0,24,109,50,7,In Stock
2025-05-18,P001,Wireless Mouse,Electronics,109,0,26,83,50,7,In Stock
2025-05-19,P001,Wireless Mouse,Electronics,83,0,20,63,50,7,Reorder Soon
2025-05-20,P001,Wireless Mouse,Electronics,63,155,24,194,50,7,In Stock
2025-05-21,P001,Wireless Mouse,Electronics,194,0,23,171,50,7,In Stock
2025-05-22,P001,Wireless Mouse,Electronics,171,0,21,150,50,7,In Stock
2025-05-23,P001,Wireless Mouse,Electronics,150,0,23,127,50,7,In Stock
2025-05-24,P001,Wireless Mouse,Electronics,127,0,29,98,50,7,In Stock
2025-05-25,P001,Wireless Mouse,Electronics,98,0,17,81,50,7,In Stock
2025-05-26,P001,Wireless Mouse,Electronics,81,0,19,62,50,7,Reorder Soon
2025-05-27,P001,Wireless Mouse,Electronics,62,157,21,198,50,7,In Stock
2025-05-28,P001,Wireless Mouse,Electronics,198,0,24,174,50,7,In Stock
2025-05-29,P001,Wireless Mouse,Electronics,174,0,23,151,50,7,In Stock
2025-05-30,P001,Wireless Mouse,Electronics,151,0,24,127,50,7,In Stock
2025-05-31,P001,Wireless Mouse,Electronics,127,0,22,105,50,7,In Stock
2025-06-01,P001,Wireless Mouse,Electronics,105,0,23,82,50,7,In Stock
2025-06-02,P001,Wireless Mouse,Electronics,82,0,26,56,50,7,Reorder Soon
2025-06-03,P001,Wireless Mouse,Electronics,56,171,23,204,50,7,In Stock
2025-06-04,P001,Wireless Mouse,Electronics,204,0,24,180,50,7,In Stock
2025-06-05,P001,Wireless Mouse,Electronics,180,0,22,158,50,7,In Stock
2025-06-06,P001,Wireless Mouse,Electronics,158,0,20,138,50,7,In Stock
2025-06-07,P001,Wireless Mouse,Electronics,138,0,26,112,50,7,In Stock
2025-06-08,P001,Wireless Mouse,Electronics,112,0,27,85,50,7,In Stock
2025-06-09,P001,Wireless Mouse,Electronics,85,0,23,62,50,7,Reorder Soon
2025-06-10,P001,Wireless Mouse,Electronics,62,155,19,198,50,7,In Stock
2025-06-11,P001,Wireless Mouse,Electronics,198,0,24,174,50,7,In Stock
2025-06-12,P001,Wireless Mouse,Electronics,174,0,24,150,50,7,In Stock
2025-06-13,P001,Wireless Mouse,Electronics,150,0,22,128,50,7,In Stock
2025-06-14,P001,Wireless Mouse,Electronics,128,0,33,95,50,7,In Stock
2025-06-15,P001,Wireless Mouse,Electronics,95,0,29,66,50,7,Reorder Soon
2025-06-16,P001,Wireless Mouse,Electronics,66,164,24,206,50,7,In Stock
2025-06-17,P001,Wireless Mouse,Electronics,206,0,24,182,50,7,In Stock
2025-06-18,P001,Wireless Mouse,Electronics,182,0,28,154,50,7,In Stock
2025-06-19,P001,Wireless Mouse,Electronics,154,0,26,128,50,7,In Stock
2025-06-20,P001,Wireless Mouse,Electronics,128,0,22,106,50,7,In Stock
2025-06-21,P001,Wireless Mouse,Electronics,106,0,25,81,50,7,In Stock
2025-06-22,P001,Wireless Mouse,Electronics,81,0,23,58,50,7,Reorder Soon
2025-06-23,P001,Wireless Mouse,Electronics,58,155,18,195,50,7,In Stock
2025-06-24,P001,Wireless Mouse,Electronics,195,0,17,178,50,7,In Stock
2025-06-25,P001,Wireless Mouse,Electronics,178,0,23,155,50,7,In Stock
2025-06-26,P001,Wireless Mouse,Electronics,155,0,32,123,50,7,In Stock
2025-06-27,P001,Wireless Mouse,Electronics,123,0,28,95,50,7,In Stock
2025-06-28,P001,Wireless Mouse,Electronics,95,0,23,72,50,7,Reorder Soon
2025-06-29,P001,Wireless Mouse,Electronics,72,159,24,207,50,7,In Stock
2025-06-30,P001,Wireless Mouse,Electronics,207,0,21,186,50,7,In Stock
2025-07-01,P001,Wireless Mouse,Electronics,186,0,17,169,50,7,In Stock
2025-07-02,P001,Wireless Mouse,Electronics,169,0,21,148,50,7,In Stock
2025-07-03,P001,Wireless Mouse,Electronics,148,0,22,126,50,7,In Stock
2025-07-04,P001,Wireless Mouse,Electronics,126,0,23,103,50,7,In Stock
2025-07-05,P001,Wireless Mouse,Electronics,103,0,28,75,50,7,Reorder Soon
2025-07-06,P001,Wireless Mouse,Electronics,75,151,25,201,50,7,In Stock
2025-07-07,P001,Wireless Mouse,Electronics,201,0,27,174,50,7,In Stock
2025-07-08,P001,Wireless Mouse,Electronics,174,0,25,149,50,7,In Stock
2025-07-09,P001,Wireless Mouse,Electronics,149,0,24,125,50,7,In Stock
2025-07-10,P001,Wireless Mouse,Electronics,125,0,25,100,50,7,In Stock
2025-07-11,P001,Wireless Mouse,Electronics,100,0,20,80,50,7,In Stock
2025-07-12,P001,Wireless Mouse,Electronics,80,0,27,53,50,7,Reorder Soon
2025-07-13,P001,Wireless Mouse,Electronics,53,160,23,190,50,7,In Stock
2025-07-14,P001,Wireless Mouse,Electronics,190,0,22,168,50,7,In Stock
2025-07-15,P001,Wireless Mouse,Electronics,168,0,23,145,50,7,In Stock
2025-07-16,P001,Wireless Mouse,Electronics,145,0,21,124,50,7,In Stock
2025-07-17,P001,Wireless Mouse,Electronics,124,0,19,105,50,7,In Stock
2025-07-18,P001,Wireless Mouse,Electronics,105,0,23,82,50,7,In Stock
2025-07-19,P001,Wireless Mouse,Electronics,82,0,23,59,50,7,Reorder Soon
2025-07-20,P001,Wireless Mouse,Electronics,59,173,29,203,50,7,In Stock
2025-07-21,P001,Wireless Mouse,Electronics,203,0,22,181,50,7,In Stock
2025-07-22,P001,Wireless Mouse,Electronics,181,0,15,166,50,7,In Stock
2025-07-23,P001,Wireless Mouse,Electronics,166,0,22,144,50,7,In Stock
2025-07-24,P001,Wireless Mouse,Electronics,144,0,28,116,50,7,In Stock
2025-07-25,P001,Wireless Mouse,Electronics,116,0,27,89,50,7,In Stock
2025-07-26,P001,Wireless Mouse,Electronics,89,0,24,65,50,7,Reorder Soon
2025-07-27,P001,Wireless Mouse,Electronics,65,149,24,190,50,7,In Stock
2025-07-28,P001,Wireless Mouse,Electronics,190,0,14,176,50,7,In Stock
2025-07-29,P001,Wireless Mouse,Electronics,176,0,21,155,50,7,In Stock
2025-07-30,P001,Wireless Mouse,Electronics,155,0,25,130,50,7,In Stock
2025-07-31,P001,Wireless Mouse,Electronics,130,0,21,109,50,7,In Stock
2025-08-01,P001,Wireless Mouse,Electronics,109,0,26,83,50,7,In Stock
2025-08-02,P001,Wireless Mouse,Electronics,83,0,27,56,50,7,Reorder Soon
2025-08-03,P001,Wireless Mouse,Electronics,56,173,22,207,50,7,In Stock
2025-08-04,P001,Wireless Mouse,Electronics,207,0,23,184,50,7,In Stock
2025-08-05,P001,Wireless Mouse,Electronics,184,0,28,156,50,7,In Stock
2025-08-06,P001,Wireless Mouse,Electronics,156,0,18,138,50,7,In Stock
2025-08-07,P001,Wireless Mouse,Electronics,138,0,21,117,50,7,In Stock
2025-08-08,P001,Wireless Mouse,Electronics,117,0,17,100,50,7,In Stock
2025-08-09,P001,Wireless Mouse,Electronics,100,0,21,79,50,7,In Stock
2025-08-10,P001,Wireless Mouse,Electronics,79,162,31,210,50,7,In Stock
2025-08-11,P001,Wireless Mouse,Electronics,210,0,24,186,50,7,In Stock
2025-08-12,P001,Wireless Mouse,Electronics,186,0,22,164,50,7,In Stock
2025-08-13,P001,Wireless Mouse,Electronics,164,0,22,142,50,7,In Stock
2025-08-14,P001,Wireless Mouse,Electronics,142,0,20,122,50,7,In Stock
2025-08-15,P001,Wireless Mouse,Electronics,122,0,28,94,50,7,In Stock
2025-08-16,P001,Wireless Mouse,Electronics,94,0,19,75,50,7,Reorder Soon
2025-08-17,P001,Wireless Mouse,Electronics,75,0,21,54,50,7,Reorder Soon
2025-08-18,P001,Wireless Mouse,Electronics,54,162,23,193,50,7,In Stock
2025-08-19,P001,Wireless Mouse,Electronics,193,0,22,171,50,7,In Stock
2025-08-20,P001,Wireless Mouse,Electronics,171,0,25,146,50,7,In Stock
2025-08-21,P001,Wireless Mouse,Electronics,146,0,28,118,50,7,In Stock
2025-08-22,P001,Wireless Mouse,Electronics,118,0,22,96,50,7,In Stock
2025-08-23,P001,Wireless Mouse,Electronics,96,0,31,65,50,7,Reorder Soon
2025-08-24,P001,Wireless Mouse,Electronics,65,155,19,201,50,7,In Stock
2025-08-25,P001,Wireless Mouse,Electronics,201,0,28,173,50,7,In Stock
2025-08-26,P001,Wireless Mouse,Electronics,173,0,18,155,50,7,In Stock
2025-08-27,P001,Wireless Mouse,Electronics,155,0,24,131,50,7,In Stock
2025-08-28,P001,Wireless Mouse,Electronics,131,0,21,110,50,7,In Stock
2025-08-29,P001,Wireless Mouse,Electronics,110,0,20,90,50,7,In Stock
2025-08-30,P001,Wireless Mouse,Electronics,90,0,33,57,50,7,Reorder Soon
2025-08-31,P001,Wireless Mouse,Electronics,57,167,27,197,50,7,In Stock
2025-09-01,P001,Wireless Mouse,Electronics,197,0,22,175,50,7,In Stock
2025-09-02,P001,Wireless Mouse,Electronics,175,0,13,162,50,7,In Stock
2025-09-03,P001,Wireless Mouse,Electronics,162,0,16,146,50,7,In Stock
2025-09-04,P001,Wireless Mouse,Electronics,146,0,19,127,50,7,In Stock
2025-09-05,P001,Wireless Mouse,Electronics,127,0,23,104,50,7,In Stock
2025-09-06,P001,Wireless Mouse,Electronics,104,0,26,78,50,7,In Stock
2025-09-07,P001,Wireless Mouse,Electronics,78,0,21,57,50,7,Reorder Soon
2025-09-08,P001,Wireless Mouse,Electronics,57,160,26,191,50,7,In Stock
2025-09-09,P001,Wireless Mouse,Electronics,191,0,25,166,50,7,In Stock
2025-09-10,P001,Wireless Mouse,Electronics,166,0,21,145,50,7,In Stock
2025-09-11,P001,Wireless Mouse,Electronics,145,0,19,126,50,7,In Stock
2025-09-12,P001,Wireless Mouse,Electronics,126,0,15,111,50,7,In Stock
2025-09-13,P001,Wireless Mouse,Electronics,111,0,25,86,50,7,In Stock
2025-09-14,P001,Wireless Mouse,Electronics,86,0,24,62,50,7,Reorder Soon
2025-09-15,P001,Wireless Mouse,Electronics,62,167,25,204,50,7,In Stock
2025-09-16,P001,Wireless Mouse,Electronics,204,0,28,176,50,7,In Stock
2025-09-17,P001,Wireless Mouse,Electronics,176,0,29,147,50,7,In Stock
2025-09-18,P001,Wireless Mouse,Electronics,147,0,27,120,50,7,In Stock
2025-09-19,P001,Wireless Mouse,Electronics,120,0,22,98,50,7,In Stock
2025-09-20,P001,Wireless Mouse,Electronics,98,0,24,74,50,7,Reorder Soon
2025-09-21,P001,Wireless Mouse,Electronics,74,144,28,190,50,7,In Stock
2025-09-22,P001,Wireless Mouse,Electronics,190,0,20,170,50,7,In Stock
2025-09-23,P001,Wireless Mouse,Electronics,170,0,20,150,50,7,In Stock
2025-09-24,P001,Wireless Mouse,Electronics,150,0,26,124,50,7,In Stock
2025-09-25,P001,Wireless Mouse,Electronics,124,0,30,94,50,7,In Stock
2025-09-26,P001,Wireless Mouse,Electronics,94,0,27,67,50,7,Reorder Soon
2025-09-27,P001,Wireless Mouse,Electronics,67,150,27,190,50,7,In Stock
2025-09-28,P001,Wireless Mouse,Electronics,190,0,24,166,50,7,In Stock
2025-09-29,P001,Wireless Mouse,Electronics,166,0,20,146,50,7,In Stock
2025-09-30,P001,Wireless Mouse,Electronics,146,0,26,120,50,7,In Stock
