date,product_id,product_name,category,opening_stock,stock_received,units_sold,closing_stock,reorder_point,lead_time_days,stock_status,year,month,day,day_of_week,week_of_year,quarter,is_weekend,lag_1,lag_7,lag_14,rolling_7,rolling_30,predicted_demand,lead_time_demand,safety_stock,recommended_stock,reorder_recommendation,reorder_quantity
2025-12-17,P001,Wireless Mouse,Electronics,167,0,20,147,50,7,In Stock,2025,12,17,2,51,4,0,29.0,32.0,23.0,26.857142857142858,25.2,23.28,162.96,13.43,176.39,REORDER,29.0
2025-12-18,P001,Wireless Mouse,Electronics,147,0,27,120,50,7,In Stock,2025,12,18,3,51,4,0,20.0,29.0,18.0,25.142857142857142,25.03333333333333,24.84,173.88,12.57,186.45,REORDER,66.0
2025-12-19,P001,Wireless Mouse,Electronics,120,0,27,93,50,7,In Stock,2025,12,19,4,51,4,0,27.0,21.0,22.0,24.857142857142858,24.966666666666665,24.61,172.27,12.43,184.7,REORDER,92.0
2025-12-20,P001,Wireless Mouse,Electronics,93,0,21,72,50,7,Reorder Soon,2025,12,20,5,51,4,1,27.0,29.0,23.0,25.714285714285715,24.966666666666665,24.86,174.02,12.86,186.88,REORDER,115.0
2025-12-21,P001,Wireless Mouse,Electronics,72,0,18,54,50,7,Reorder Soon,2025,12,21,6,51,4,1,21.0,25.0,28.0,24.571428571428573,24.766666666666666,24.59,172.13,12.29,184.42,REORDER,130.0
2025-12-22,P001,Wireless Mouse,Electronics,54,178,24,208,50,7,In Stock,2025,12,22,0,52,4,0,18.0,23.0,26.0,23.571428571428573,24.766666666666666,23.39,163.73,11.79,175.52,NO REORDER,0.0
2025-12-23,P001,Wireless Mouse,Electronics,208,0,13,195,50,7,In Stock,2025,12,23,1,52,4,0,24.0,29.0,26.0,23.714285714285715,24.7,24.42,170.94,11.86,182.8,NO REORDER,0.0
2025-12-24,P001,Wireless Mouse,Electronics,195,0,28,167,50,7,In Stock,2025,12,24,2,52,4,0,13.0,20.0,32.0,21.428571428571427,24.3,25.69,179.83,10.71,190.54,REORDER,24.0
2025-12-25,P001,Wireless Mouse,Electronics,167,0,38,129,50,7,In Stock,2025,12,25,3,52,4,0,28.0,27.0,29.0,22.571428571428573,24.266666666666666,24.23,169.61,11.29,180.9,REORDER,52.0
2025-12-26,P001,Wireless Mouse,Electronics,129,0,29,100,50,7,In Stock,2025,12,26,4,52,4,0,38.0,27.0,21.0,24.142857142857142,25.1,26.18,183.26,12.07,195.33,REORDER,95.0
2025-12-27,P001,Wireless Mouse,Electronics,100,0,26,74,50,7,Reorder Soon,2025,12,27,5,52,4,1,29.0,21.0,29.0,24.428571428571427,25.3,24.29,170.03,12.21,182.24,REORDER,108.0
2025-12-28,P001,Wireless Mouse,Electronics,74,157,31,200,50,7,In Stock,2025,12,28,6,52,4,1,26.0,18.0,25.0,25.142857142857142,25.366666666666667,23.47,164.29,12.57,176.86,NO REORDER,0.0
2025-12-29,P001,Wireless Mouse,Electronics,200,0,22,178,50,7,In Stock,2025,12,29,0,1,4,0,31.0,24.0,23.0,27.0,25.73333333333333,22.88,160.16,13.5,173.66,NO REORDER,0.0
2025-12-30,P001,Wireless Mouse,Electronics,178,0,26,152,50,7,In Stock,2025,12,30,1,1,4,0,22.0,13.0,29.0,26.714285714285715,25.766666666666666,22.8,159.6,13.36,172.96,REORDER,21.0
2025-12-31,P001,Wireless Mouse,Electronics,152,0,22,130,50,7,In Stock,2025,12,31,2,1,4,0,26.0,28.0,20.0,28.571428571428573,25.6,25.0,175.0,14.29,189.29,REORDER,59.0
2025-08-13,P002,USB Keyboard,Electronics,159,0,16,143,40,10,In Stock,2025,8,13,2,33,3,0,13.0,12.0,13.0,13.428571428571429,14.2,14.45,144.5,6.71,151.21,REORDER,8.0
2025-08-14,P002,USB Keyboard,Electronics,143,0,21,122,40,10,In Stock,2025,8,14,3,33,3,0,16.0,14.0,11.0,14.0,14.266666666666667,14.22,142.2,7.0,149.2,REORDER,27.0
2025-08-15,P002,USB Keyboard,Electronics,122,0,17,105,40,10,In Stock,2025,8,15,4,33,3,0,21.0,13.0,15.0,15.0,14.6,14.9,149.0,7.5,156.5,REORDER,52.0
2025-08-16,P002,USB Keyboard,Electronics,105,0,12,93,40,10,In Stock,2025,8,16,5,33,3,1,17.0,17.0,13.0,15.571428571428571,14.633333333333333,15.2,152.0,7.79,159.79,REORDER,67.0
2025-08-17,P002,USB Keyboard,Electronics,93,0,17,76,40,10,In Stock,2025,8,17,6,33,3,1,12.0,14.0,13.0,14.857142857142858,14.533333333333331,14.48,144.8,7.43,152.23,REORDER,76.0
2025-08-18,P002,USB Keyboard,Electronics,76,0,17,59,40,10,Reorder Soon,2025,8,18,0,34,3,0,17.0,11.0,15.0,15.285714285714286,14.633333333333333,13.99,139.9,7.64,147.54,REORDER,89.0
2025-08-19,P002,USB Keyboard,Electronics,59,0,14,45,40,10,Reorder Soon,2025,8,19,1,34,3,0,17.0,13.0,17.0,16.142857142857142,14.666666666666666,13.12,131.2,8.07,139.27,REORDER,94.0
2025-08-20,P002,USB Keyboard,Electronics,45,131,11,165,40,10,In Stock,2025,8,20,2,34,3,0,14.0,16.0,12.0,16.285714285714285,14.566666666666666,13.31,133.1,8.14,141.24,NO REORDER,0.0
2025-08-21,P002,USB Keyboard,Electronics,165,0,14,151,40,10,In Stock,2025,8,21,3,34,3,0,11.0,21.0,14.0,15.571428571428571,14.433333333333334,14.24,142.4,7.79,150.19,NO REORDER,0.0
2025-08-22,P002,USB Keyboard,Electronics,151,0,12,139,40,10,In Stock,2025,8,22,4,34,3,0,14.0,17.0,13.0,14.571428571428571,14.3,14.16,141.6,7.29,148.89,REORDER,10.0
2025-08-23,P002,USB Keyboard,Electronics,139,0,13,126,40,10,In Stock,2025,8,23,5,34,3,1,12.0,12.0,17.0,13.857142857142858,14.2,14.81,148.1,6.93,155.03,REORDER,29.0
2025-08-24,P002,USB Keyboard,Electronics,126,0,15,111,40,10,In Stock,2025,8,24,6,34,3,1,13.0,17.0,14.0,14.0,14.233333333333333,14.43,144.3,7.0,151.3,REORDER,40.0
2025-08-25,P002,USB Keyboard,Electronics,111,0,14,97,40,10,In Stock,2025,8,25,0,35,3,0,15.0,17.0,11.0,13.714285714285714,14.266666666666667,13.4,134.0,6.86,140.86,REORDER,44.0
2025-08-26,P002,USB Keyboard,Electronics,97,0,12,85,40,10,In Stock,2025,8,26,1,35,3,0,14.0,14.0,13.0,13.285714285714286,14.2,14.28,142.8,6.64,149.44,REORDER,64.0
2025-08-27,P002,USB Keyboard,Electronics,85,0,10,75,40,10,In Stock,2025,8,27,2,35,3,0,12.0,11.0,16.0,13.0,14.033333333333331,15.02,150.2,6.5,156.7,REORDER,82.0
2025-08-28,P002,USB Keyboard,Electronics,75,0,14,61,40,10,In Stock,2025,8,28,3,35,3,0,10.0,14.0,21.0,12.857142857142858,13.9,14.07,140.7,6.43,147.13,REORDER,86.0
2025-08-29,P002,USB Keyboard,Electronics,61,0,13,48,40,10,Reorder Soon,2025,8,29,4,35,3,0,14.0,12.0,17.0,12.857142857142858,14.0,14.76,147.6,6.43,154.03,REORDER,106.0
2025-08-30,P002,USB Keyboard,Electronics,48,131,22,157,40,10,In Stock,2025,8,30,5,35,3,1,13.0,13.0,12.0,13.0,14.0,14.7,147.0,6.5,153.5,NO REORDER,0.0
2025-08-31,P002,USB Keyboard,Electronics,157,0,13,144,40,10,In Stock,2025,8,31,6,35,3,1,22.0,15.0,17.0,14.285714285714286,14.366666666666667,14.24,142.4,7.14,149.54,REORDER,6.0
2025-09-01,P002,USB Keyboard,Electronics,144,0,13,131,40,10,In Stock,2025,9,1,0,36,3,0,13.0,14.0,17.0,14.0,14.3,13.94,139.4,7.0,146.4,REORDER,15.0
2025-09-02,P002,USB Keyboard,Electronics,131,0,17,114,40,10,In Stock,2025,9,2,1,36,3,0,13.0,12.0,14.0,13.857142857142858,14.3,13.54,135.4,6.93,142.33,REORDER,28.0
2025-09-03,P002,USB Keyboard,Electronics,114,0,9,105,40,10,In Stock,2025,9,3,2,36,3,0,17.0,10.0,11.0,14.571428571428571,14.433333333333334,13.04,130.4,7.29,137.69,REORDER,33.0
2025-09-04,P002,USB Keyboard,Electronics,105,0,16,89,40,10,In Stock,2025,9,4,3,36,3,0,9.0,14.0,14.0,14.428571428571429,14.233333333333333,12.75,127.5,7.21,134.71,REORDER,46.0
2025-09-05,P002,USB Keyboard,Electronics,89,0,15,74,40,10,In Stock,2025,9,5,4,36,3,0,16.0,13.0,12.0,14.714285714285714,14.2,14.9,149.0,7.36,156.36,REORDER,82.0
2025-09-06,P002,USB Keyboard,Electronics,74,0,11,63,40,10,In Stock,2025,9,6,5,36,3,1,15.0,22.0,13.0,15.0,14.3,14.1,141.0,7.5,148.5,REORDER,86.0
2025-09-07,P002,USB Keyboard,Electronics,63,0,10,53,40,10,Reorder Soon,2025,9,7,6,36,3,1,11.0,13.0,15.0,13.428571428571429,14.2,14.36,143.6,6.71,150.31,REORDER,97.0
2025-09-08,P002,USB Keyboard,Electronics,53,126,18,161,40,10,In Stock,2025,9,8,0,37,3,0,10.0,13.0,14.0,13.0,14.1,14.02,140.2,6.5,146.7,NO REORDER,0.0
2025-09-09,P002,USB Keyboard,Electronics,161,0,10,151,40,10,In Stock,2025,9,9,1,37,3,0,18.0,17.0,12.0,13.714285714285714,14.133333333333333,13.72,137.2,6.86,144.06,NO REORDER,0.0
2025-09-10,P002,USB Keyboard,Electronics,151,0,13,138,40,10,In Stock,2025,9,10,2,37,3,0,10.0,9.0,10.0,12.714285714285714,14.0,14.08,140.8,6.36,147.16,REORDER,9.0
2025-09-11,P002,USB Keyboard,Electronics,138,0,16,122,40,10,In Stock,2025,9,11,3,37,3,0,13.0,16.0,14.0,13.285714285714286,14.066666666666666,13.83,138.3,6.64,144.94,REORDER,23.0
2025-09-12,P002,USB Keyboard,Electronics,122,0,14,108,40,10,In Stock,2025,9,12,4,37,3,0,16.0,15.0,13.0,13.285714285714286,14.166666666666666,14.32,143.2,6.64,149.84,REORDER,42.0
2025-09-13,P002,USB Keyboard,Electronics,108,0,15,93,40,10,In Stock,2025,9,13,5,37,3,1,14.0,11.0,22.0,13.142857142857142,14.1,14.75,147.5,6.57,154.07,REORDER,61.0
2025-09-14,P002,USB Keyboard,Electronics,93,0,16,77,40,10,In Stock,2025,9,14,6,37,3,1,15.0,10.0,13.0,13.714285714285714,13.9,14.77,147.7,6.86,154.56,REORDER,78.0
2025-09-15,P002,USB Keyboard,Electronics,77,0,15,62,40,10,In Stock,2025,9,15,0,38,3,0,16.0,18.0,13.0,14.571428571428571,13.866666666666667,13.54,135.4,7.29,142.69,REORDER,81.0
2025-09-16,P002,USB Keyboard,Electronics,62,0,14,48,40,10,Reorder Soon,2025,9,16,1,38,3,0,15.0,10.0,17.0,14.142857142857142,13.966666666666669,13.78,137.8,7.07,144.87,REORDER,97.0
2025-09-17,P002,USB Keyboard,Electronics,48,135,14,169,40,10,In Stock,2025,9,17,2,38,3,0,14.0,13.0,9.0,14.714285714285714,13.866666666666667,13.55,135.5,7.36,142.86,NO REORDER,0.0
2025-09-18,P002,USB Keyboard,Electronics,169,0,14,155,40,10,In Stock,2025,9,18,3,38,3,0,14.0,16.0,16.0,14.857142857142858,13.766666666666667,14.1,141.0,7.43,148.43,NO REORDER,0.0
2025-09-19,P002,USB Keyboard,Electronics,155,0,13,142,40,10,In Stock,2025,9,19,4,38,3,0,14.0,14.0,15.0,14.571428571428571,13.766666666666667,14.28,142.8,7.29,150.09,REORDER,8.0
2025-09-20,P002,USB Keyboard,Electronics,142,0,14,128,40,10,In Stock,2025,9,20,5,38,3,1,13.0,15.0,11.0,14.428571428571429,13.833333333333334,14.57,145.7,7.21,152.91,REORDER,25.0
2025-09-21,P002,USB Keyboard,Electronics,128,0,13,115,40,10,In Stock,2025,9,21,6,38,3,1,14.0,16.0,10.0,14.285714285714286,13.833333333333334,14.18,141.8,7.14,148.94,REORDER,34.0
2025-09-22,P002,USB Keyboard,Electronics,115,0,13,102,40,10,In Stock,2025,9,22,0,39,3,0,13.0,15.0,18.0,13.857142857142858,13.866666666666667,13.1,131.0,6.93,137.93,REORDER,36.0
2025-09-23,P002,USB Keyboard,Electronics,102,0,15,87,40,10,In Stock,2025,9,23,1,39,3,0,13.0,14.0,10.0,13.571428571428571,13.866666666666667,13.34,133.4,6.79,140.19,REORDER,53.0
2025-09-24,P002,USB Keyboard,Electronics,87,0,13,74,40,10,In Stock,2025,9,24,2,39,3,0,15.0,14.0,13.0,13.714285714285714,13.866666666666667,13.2,132.0,6.86,138.86,REORDER,65.0
2025-09-25,P002,USB Keyboard,Electronics,74,0,9,65,40,10,In Stock,2025,9,25,3,39,3,0,13.0,14.0,16.0,13.571428571428571,13.833333333333334,13.74,137.4,6.79,144.19,REORDER,79.0
2025-09-26,P002,USB Keyboard,Electronics,65,0,12,53,40,10,Reorder Soon,2025,9,26,4,39,3,0,9.0,13.0,14.0,12.857142857142858,13.733333333333333,13.83,138.3,6.43,144.73,REORDER,92.0
2025-09-27,P002,USB Keyboard,Electronics,53,0,12,41,40,10,Reorder Soon,2025,9,27,5,39,3,1,12.0,14.0,15.0,12.714285714285714,13.8,13.68,136.8,6.36,143.16,REORDER,102.0
2025-09-28,P002,USB Keyboard,Electronics,41,128,18,151,40,10,In Stock,2025,9,28,6,39,3,1,12.0,13.0,16.0,12.428571428571429,13.733333333333333,14.64,146.4,6.21,152.61,REORDER,2.0
2025-09-29,P002,USB Keyboard,Electronics,151,0,10,141,40,10,In Stock,2025,9,29,0,40,3,0,18.0,13.0,15.0,13.142857142857142,13.9,13.23,132.3,6.57,138.87,NO REORDER,0.0
2025-09-30,P002,USB Keyboard,Electronics,141,0,16,125,40,10,In Stock,2025,9,30,1,40,3,0,10.0,15.0,14.0,12.714285714285714,13.5,13.61,136.1,6.36,142.46,REORDER,17.0
2025-10-01,P002,USB Keyboard,Electronics,125,0,13,112,40,10,In Stock,2025,10,1,2,40,4,0,16.0,13.0,14.0,12.857142857142858,13.6,12.34,123.4,6.43,129.83,REORDER,18.0
2025-10-02,P002,USB Keyboard,Electronics,112,0,11,101,40,10,In Stock,2025,10,2,3,40,4,0,13.0,9.0,14.0,12.857142857142858,13.6,12.56,125.6,6.43,132.03,REORDER,31.0
2025-10-03,P002,USB Keyboard,Electronics,101,0,18,83,40,10,In Stock,2025,10,3,4,40,4,0,11.0,12.0,13.0,13.142857142857142,13.4,13.48,134.8,6.57,141.37,REORDER,58.0
2025-10-04,P002,USB Keyboard,Electronics,83,0,12,71,40,10,In Stock,2025,10,4,5,40,4,1,18.0,12.0,14.0,14.0,13.7,14.2,142.0,7.0,149.0,REORDER,78.0
2025-10-05,P002,USB Keyboard,Electronics,71,0,12,59,40,10,Reorder Soon,2025,10,5,6,40,4,1,12.0,18.0,13.0,14.0,13.566666666666666,13.93,139.3,7.0,146.3,REORDER,87.0
2025-10-06,P002,USB Keyboard,Electronics,59,0,15,44,40,10,Reorder Soon,2025,10,6,0,41,4,0,12.0,10.0,13.0,13.142857142857142,13.466666666666669,13.32,133.2,6.57,139.77,REORDER,96.0
2025-10-07,P002,USB Keyboard,Electronics,44,136,15,165,40,10,In Stock,2025,10,7,1,41,4,0,15.0,16.0,15.0,13.857142857142858,13.6,13.3,133.0,6.93,139.93,NO REORDER,0.0
2025-10-08,P002,USB Keyboard,Electronics,165,0,12,153,40,10,In Stock,2025,10,8,2,41,4,0,15.0,13.0,13.0,13.714285714285714,13.766666666666667,13.1,131.0,6.86,137.86,NO REORDER,0.0
2025-10-09,P002,USB Keyboard,Electronics,153,0,11,142,40,10,In Stock,2025,10,9,3,41,4,0,12.0,11.0,9.0,13.571428571428571,13.566666666666666,12.82,128.2,6.79,134.99,NO REORDER,0.0
2025-10-10,P002,USB Keyboard,Electronics,142,0,12,130,40,10,In Stock,2025,10,10,4,41,4,0,11.0,18.0,12.0,13.571428571428571,13.6,13.51,135.1,6.79,141.89,REORDER,12.0
2025-10-11,P002,USB Keyboard,Electronics,130,0,16,114,40,10,In Stock,2025,10,11,5,41,4,1,12.0,12.0,12.0,12.714285714285714,13.566666666666666,13.42,134.2,6.36,140.56,REORDER,27.0
2025-10-12,P002,USB Keyboard,Electronics,114,0,15,99,40,10,In Stock,2025,10,12,6,41,4,1,16.0,12.0,18.0,13.285714285714286,13.566666666666666,13.84,138.4,6.64,145.04,REORDER,46.0
2025-10-13,P002,USB Keyboard,Electronics,99,0,14,85,40,10,In Stock,2025,10,13,0,42,4,0,15.0,15.0,10.0,13.714285714285714,13.6,12.88,128.8,6.86,135.66,REORDER,51.0
2025-10-14,P002,USB Keyboard,Electronics,85,0,11,74,40,10,In Stock,2025,10,14,1,42,4,0,14.0,15.0,16.0,13.571428571428571,13.566666666666666,13.0,130.0,6.79,136.79,REORDER,63.0
2025-10-15,P002,USB Keyboard,Electronics,74,0,12,62,40,10,In Stock,2025,10,15,2,42,4,0,11.0,12.0,13.0,13.0,13.4,13.58,135.8,6.5,142.3,REORDER,80.0
2025-10-16,P002,USB Keyboard,Electronics,62,0,12,50,40,10,Reorder Soon,2025,10,16,3,42,4,0,12.0,11.0,11.0,13.0,13.3,13.44,134.4,6.5,140.9,REORDER,91.0
2025-10-17,P002,USB Keyboard,Electronics,50,0,9,41,40,10,Reorder Soon,2025,10,17,4,42,4,0,12.0,12.0,18.0,13.142857142857142,13.233333333333333,12.48,124.8,6.57,131.37,REORDER,90.0
2025-10-18,P002,USB Keyboard,Electronics,41,132,15,158,40,10,In Stock,2025,10,18,5,42,4,1,9.0,16.0,12.0,12.714285714285714,13.066666666666666,13.7,137.0,6.36,143.36,NO REORDER,0.0
2025-10-19,P002,USB Keyboard,Electronics,158,0,15,143,40,10,In Stock,2025,10,19,6,42,4,1,15.0,15.0,12.0,12.571428571428571,13.1,13.28,132.8,6.29,139.09,NO REORDER,0.0
2025-10-20,P002,USB Keyboard,Electronics,143,0,12,131,40,10,In Stock,2025,10,20,0,43,4,0,15.0,14.0,15.0,12.571428571428571,13.166666666666666,12.52,125.2,6.29,131.49,REORDER,0.0
2025-10-21,P002,USB Keyboard,Electronics,131,0,12,119,40,10,In Stock,2025,10,21,1,43,4,0,12.0,11.0,15.0,12.285714285714286,13.1,13.08,130.8,6.14,136.94,REORDER,18.0
2025-10-22,P002,USB Keyboard,Electronics,119,0,14,105,40,10,In Stock,2025,10,22,2,43,4,0,12.0,12.0,12.0,12.428571428571429,13.066666666666666,12.95,129.5,6.21,135.71,REORDER,31.0
2025-10-23,P002,USB Keyboard,Electronics,105,0,14,91,40,10,In Stock,2025,10,23,3,43,4,0,14.0,12.0,11.0,12.714285714285714,13.1,13.15,131.5,6.36,137.86,REORDER,47.0
2025-10-24,P002,USB Keyboard,Electronics,91,0,16,75,40,10,In Stock,2025,10,24,4,43,4,0,14.0,9.0,12.0,13.0,13.066666666666666,12.82,128.2,6.5,134.7,REORDER,60.0
2025-10-25,P002,USB Keyboard,Electronics,75,0,14,61,40,10,In Stock,2025,10,25,5,43,4,1,16.0,15.0,16.0,14.0,13.166666666666666,13.9,139.0,7.0,146.0,REORDER,85.0
2025-10-26,P002,USB Keyboard,Electronics,61,0,14,47,40,10,Reorder Soon,2025,10,26,6,43,4,1,14.0,15.0,15.0,13.857142857142858,13.333333333333334,13.76,137.6,6.93,144.53,REORDER,98.0
2025-10-27,P002,USB Keyboard,Electronics,47,127,13,161,40,10,In Stock,2025,10,27,0,44,4,0,14.0,12.0,14.0,13.714285714285714,13.4,13.86,138.6,6.86,145.46,NO REORDER,0.0
2025-10-28,P002,USB Keyboard,Electronics,161,0,11,150,40,10,In Stock,2025,10,28,1,44,4,0,13.0,12.0,11.0,13.857142857142858,13.433333333333334,13.18,131.8,6.93,138.73,NO REORDER,0.0
2025-10-29,P002,USB Keyboard,Electronics,150,0,16,134,40,10,In Stock,2025,10,29,2,44,4,0,11.0,14.0,12.0,13.714285714285714,13.2,13.25,132.5,6.86,139.36,REORDER,5.0
2025-10-30,P002,USB Keyboard,Electronics,134,0,11,123,40,10,In Stock,2025,10,30,3,44,4,0,16.0,14.0,12.0,14.0,13.4,13.55,135.5,7.0,142.5,REORDER,20.0
2025-10-31,P002,USB Keyboard,Electronics,123,0,27,96,40,10,In Stock,2025,10,31,4,44,4,0,11.0,16.0,9.0,13.571428571428571,13.233333333333333,15.02,150.2,6.79,156.99,REORDER,61.0
2025-11-01,P002,USB Keyboard,Electronics,96,0,12,84,40,10,In Stock,2025,11,1,5,44,4,1,27.0,14.0,15.0,15.142857142857142,13.7,14.16,141.6,7.57,149.17,REORDER,65.0
2025-11-02,P002,USB Keyboard,Electronics,84,0,13,71,40,10,In Stock,2025,11,2,6,44,4,1,12.0,14.0,15.0,14.857142857142858,13.733333333333333,14.22,142.2,7.43,149.63,REORDER,79.0
2025-11-03,P002,USB Keyboard,Electronics,71,0,11,60,40,10,Reorder Soon,2025,11,3,0,45,4,0,13.0,13.0,12.0,14.714285714285714,13.566666666666666,12.6,126.0,7.36,133.36,REORDER,73.0
2025-11-04,P002,USB Keyboard,Electronics,60,0,15,45,40,10,Reorder Soon,2025,11,4,1,45,4,0,11.0,11.0,12.0,14.428571428571429,13.533333333333331,13.23,132.3,7.21,139.51,REORDER,95.0
2025-11-05,P002,USB Keyboard,Electronics,45,135,11,169,40,10,In Stock,2025,11,5,2,45,4,0,15.0,16.0,14.0,15.0,13.633333333333333,13.56,135.6,7.5,143.1,NO REORDER,0.0
2025-11-06,P002,USB Keyboard,Electronics,169,0,13,156,40,10,In Stock,2025,11,6,3,45,4,0,11.0,11.0,14.0,14.285714285714286,13.5,13.2,132.0,7.14,139.14,NO REORDER,0.0
2025-11-07,P002,USB Keyboard,Electronics,156,0,9,147,40,10,In Stock,2025,11,7,4,45,4,0,13.0,27.0,16.0,14.571428571428571,13.433333333333334,13.7,137.0,7.29,144.29,NO REORDER,0.0
2025-11-08,P002,USB Keyboard,Electronics,147,0,12,135,40,10,In Stock,2025,11,8,5,45,4,1,9.0,12.0,14.0,12.0,13.333333333333334,13.08,130.8,6.0,136.8,REORDER,2.0
2025-11-09,P002,USB Keyboard,Electronics,135,0,12,123,40,10,In Stock,2025,11,9,6,45,4,1,12.0,13.0,14.0,12.0,13.366666666666667,13.46,134.6,6.0,140.6,REORDER,18.0
2025-11-10,P002,USB Keyboard,Electronics,123,0,12,111,40,10,In Stock,2025,11,10,0,46,4,0,12.0,11.0,13.0,11.857142857142858,13.366666666666667,13.25,132.5,5.93,138.43,REORDER,27.0
2025-11-11,P002,USB Keyboard,Electronics,111,0,11,100,40,10,In Stock,2025,11,11,1,46,4,0,12.0,15.0,11.0,12.0,13.233333333333333,13.01,130.1,6.0,136.1,REORDER,36.0
2025-11-12,P002,USB Keyboard,Electronics,100,0,14,86,40,10,In Stock,2025,11,12,2,46,4,0,11.0,11.0,16.0,11.428571428571429,13.1,12.68,126.8,5.71,132.51,REORDER,47.0
2025-11-13,P002,USB Keyboard,Electronics,86,0,10,76,40,10,In Stock,2025,11,13,3,46,4,0,14.0,13.0,11.0,11.857142857142858,13.1,13.03,130.3,5.93,136.23,REORDER,60.0
2025-11-14,P002,USB Keyboard,Electronics,76,0,16,60,40,10,Reorder Soon,2025,11,14,4,46,4,0,10.0,9.0,27.0,11.428571428571429,13.066666666666666,13.0,130.0,5.71,135.71,REORDER,76.0
2025-11-15,P002,USB Keyboard,Electronics,60,0,13,47,40,10,Reorder Soon,2025,11,15,5,46,4,1,16.0,12.0,12.0,12.428571428571429,13.2,13.71,137.1,6.21,143.31,REORDER,96.0
2025-11-16,P002,USB Keyboard,Electronics,47,132,17,162,40,10,In Stock,2025,11,16,6,46,4,1,13.0,12.0,13.0,12.571428571428571,13.233333333333333,14.14,141.4,6.29,147.69,NO REORDER,0.0
2025-11-17,P002,USB Keyboard,Electronics,162,0,9,153,40,10,In Stock,2025,11,17,0,47,4,0,17.0,12.0,11.0,13.285714285714286,13.5,13.22,132.2,6.64,138.84,NO REORDER,0.0
2025-11-18,P002,USB Keyboard,Electronics,153,0,11,142,40,10,In Stock,2025,11,18,1,47,4,0,9.0,11.0,15.0,12.857142857142858,13.3,12.62,126.2,6.43,132.63,NO REORDER,0.0
2025-11-19,P002,USB Keyboard,Electronics,142,0,15,127,40,10,In Stock,2025,11,19,2,47,4,0,11.0,14.0,11.0,12.857142857142858,13.166666666666666,13.58,135.8,6.43,142.23,REORDER,15.0
2025-11-20,P002,USB Keyboard,Electronics,127,0,14,113,40,10,In Stock,2025,11,20,3,47,4,0,15.0,10.0,13.0,13.0,13.266666666666667,12.94,129.4,6.5,135.9,REORDER,23.0
2025-11-21,P002,USB Keyboard,Electronics,113,0,14,99,40,10,In Stock,2025,11,21,4,47,4,0,14.0,16.0,9.0,13.571428571428571,13.333333333333334,12.8,128.0,6.79,134.79,REORDER,36.0
2025-11-22,P002,USB Keyboard,Electronics,99,0,16,83,40,10,In Stock,2025,11,22,5,47,4,1,14.0,13.0,12.0,13.285714285714286,13.333333333333334,13.38,133.8,6.64,140.44,REORDER,57.0
2025-11-23,P002,USB Keyboard,Electronics,83,0,13,70,40,10,In Stock,2025,11,23,6,47,4,1,16.0,17.0,12.0,13.714285714285714,13.4,13.52,135.2,6.86,142.06,REORDER,72.0
2025-11-24,P002,USB Keyboard,Electronics,70,0,14,56,40,10,Reorder Soon,2025,11,24,0,48,4,0,13.0,9.0,12.0,13.142857142857142,13.3,12.86,128.6,6.57,135.17,REORDER,79.0
2025-11-25,P002,USB Keyboard,Electronics,56,0,11,45,40,10,Reorder Soon,2025,11,25,1,48,4,0,14.0,11.0,11.0,13.857142857142858,13.3,13.11,131.1,6.93,138.03,REORDER,93.0
2025-11-26,P002,USB Keyboard,Electronics,45,125,12,158,40,10,In Stock,2025,11,26,2,48,4,0,11.0,15.0,14.0,13.857142857142858,13.2,14.09,140.9,6.93,147.83,NO REORDER,0.0
2025-11-27,P002,USB Keyboard,Electronics,158,0,14,144,40,10,In Stock,2025,11,27,3,48,4,0,12.0,14.0,10.0,13.428571428571429,13.166666666666666,12.8,128.0,6.71,134.71,NO REORDER,0.0
2025-11-28,P002,USB Keyboard,Electronics,144,0,12,132,40,10,In Stock,2025,11,28,4,48,4,0,14.0,14.0,16.0,13.428571428571429,13.266666666666667,12.84,128.4,6.71,135.11,REORDER,3.0
2025-11-29,P002,USB Keyboard,Electronics,132,0,16,116,40,10,In Stock,2025,11,29,5,48,4,1,12.0,16.0,13.0,13.142857142857142,13.133333333333333,13.28,132.8,6.57,139.37,REORDER,23.0
2025-11-30,P002,USB Keyboard,Electronics,116,0,19,97,40,10,In Stock,2025,11,30,6,48,4,1,16.0,13.0,17.0,13.142857142857142,13.3,13.72,137.2,6.57,143.77,REORDER,47.0
2025-12-01,P002,USB Keyboard,Electronics,97,0,19,78,40,10,In Stock,2025,12,1,0,49,4,0,19.0,14.0,9.0,14.0,13.033333333333331,12.65,126.5,7.0,133.5,REORDER,56.0
2025-12-02,P002,USB Keyboard,Electronics,78,0,11,67,40,10,In Stock,2025,12,2,1,49,4,0,19.0,11.0,11.0,14.714285714285714,13.266666666666667,12.57,125.7,7.36,133.06,REORDER,66.0
2025-12-03,P002,USB Keyboard,Electronics,67,0,14,53,40,10,Reorder Soon,2025,12,3,2,49,4,0,11.0,12.0,15.0,14.714285714285714,13.2,13.17,131.7,7.36,139.06,REORDER,86.0
2025-12-04,P002,USB Keyboard,Electronics,53,136,19,170,40,10,In Stock,2025,12,4,3,49,4,0,14.0,14.0,14.0,15.0,13.3,15.32,153.2,7.5,160.7,NO REORDER,0.0
